0.100000	1.600000	0.276667	-22.000000
0.200000	-0.400000	0.333333	-18.000000
0.300000	-2.000000	0.210000	-14.000000
0.400000	-3.200000	-0.053333	-10.000000
0.500000	-4.000000	-0.416667	-6.000000
0.600000	-4.400000	-0.840000	-2.000000
0.700000	-4.400000	-1.283333	2.000000
0.800000	-4.000000	-1.706667	6.000000
0.900000	-3.200000	-2.070000	10.000000
1.000000	-2.000000	-2.333333	14.000000
1.100000	-0.740000	-2.468000	11.200000
1.200000	0.240000	-2.490667	8.400000
1.300000	0.940000	-2.429333	5.600000
1.400000	1.360000	-2.312000	2.800000
1.500000	1.500000	-2.166667	-0.000000
1.600000	1.360000	-2.021333	-2.800000
1.700000	0.940000	-1.904000	-5.600000
1.800000	0.240000	-1.842667	-8.400000
1.900000	-0.740000	-1.865333	-11.200000
2.000000	-2.000000	-2.000000	-14.000000
2.100000	-3.220000	-2.264000	-10.400000
2.200000	-4.080000	-2.632000	-6.800000
2.300000	-4.580000	-3.068000	-3.200000
2.400000	-4.720000	-3.536000	0.400000
2.500000	-4.500000	-4.000000	4.000000
2.600000	-3.920000	-4.424000	7.600000
2.700000	-2.980000	-4.772000	11.200000
2.800000	-1.680000	-5.008000	14.800000
2.900000	-0.020000	-5.096000	18.400000
3.000000	2.000000	-5.000000	22.000000
3.100000	4.010000	-4.696333	18.200000
3.200000	5.640000	-4.210667	14.400000
3.300000	6.890000	-3.581000	10.600000
3.400000	7.760000	-2.845333	6.800000
3.500000	8.250000	-2.041667	3.000000
3.600000	8.360000	-1.208000	-0.800000
3.700000	8.090000	-0.382333	-4.600000
3.800000	7.440000	0.397333	-8.400000
3.900000	6.410000	1.093000	-12.200000
4.000000	5.000000	1.666667	-16.000000
4.100000	3.480000	2.089333	-14.400000
4.200000	2.120000	2.368000	-12.800000
4.300000	0.920000	2.518667	-11.200000
4.400000	-0.120000	2.557333	-9.600000
4.500000	-1.000000	2.500000	-8.000000
4.600000	-1.720000	2.362667	-6.400000
4.700000	-2.280000	2.161333	-4.800000
4.800000	-2.680000	1.912000	-3.200000
4.900000	-2.920000	1.630667	-1.600000
5.000000	-3.000000	1.333333	-0.000000
5.100000	-2.950000	1.035000	1.000000
5.200000	-2.800000	0.746667	2.000000
5.300000	-2.550000	0.478333	3.000000
5.400000	-2.200000	0.240000	4.000000
5.500000	-1.750000	0.041667	5.000000
5.600000	-1.200000	-0.106667	6.000000
5.700000	-0.550000	-0.195000	7.000000
5.800000	0.200000	-0.213333	8.000000
5.900000	1.050000	-0.151667	9.000000
6.000000	2.000000	-0.000000	10.000000
6.100000	2.850000	0.245000	7.000000
6.200000	3.400000	0.560000	4.000000
6.300000	3.650000	0.915000	1.000000
6.400000	3.600000	1.280000	-2.000000
6.500000	3.250000	1.625000	-5.000000
6.600000	2.600000	1.920000	-8.000000
6.700000	1.650000	2.135000	-11.000000
6.800000	0.400000	2.240000	-14.000000
6.900000	-1.150000	2.205000	-17.000000
7.000000	-3.000000	2.000000	-20.000000
7.100000	-4.800000	1.606667	-16.000000
7.200000	-6.200000	1.053333	-12.000000
7.300000	-7.200000	0.380000	-8.000000
7.400000	-7.800000	-0.373333	-4.000000
7.500000	-8.000000	-1.166667	-0.000000
7.600000	-7.800000	-1.960000	4.000000
7.700000	-7.200000	-2.713333	8.000000
7.800000	-6.200000	-3.386667	12.000000
7.900000	-4.800000	-3.940000	16.000000
8.000000	-3.000000	-4.333333	20.000000
